image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,msefi_ran,msefi_recovered,recovery_class,recovery_prob,recovery_action,timeout,crash
"n02114855/n02114855_1044.JPEG","transient-SEFI-row","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.929127,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.017018,331,"hare",0.017018,1,0.003949,8192,32855,0x1cfca000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_1047.JPEG","transient-SEFI-row","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.819257,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.067249,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.067249,1,0.037128,8192,32793,0x1c9d6000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_18848.JPEG","transient-SEFI-row","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.832146,276,"hyena, hyaena",0.053197,293,"cheetah, chetah, Acinonyx jubatus",0.053197,1,-0.000549,8192,32825,0x1d116000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_7204.JPEG","transient-SEFI-row","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933659,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.010372,397,"puffer, pufferfish, blowfish, globefish",0.008078,1,-0.006926,8192,32651,0x1c74a000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_7265.JPEG","transient-SEFI-row","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.710984,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.096221,287,"lynx, catamount",0.035398,1,0.107444,8192,32932,0x1c2b0000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_11090.JPEG","transient-SEFI-row","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.956883,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.013649,377,"marmoset",0.006447,1,-0.011363,8192,33032,0x1cff4000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_2895.JPEG","transient-SEFI-row","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999817,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000158,294,"brown bear, bruin, Ursus arctos",0.000021,1,-0.000308,8192,32959,0x1c094000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_3846.JPEG","transient-SEFI-row","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730336,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.268676,294,"brown bear, bruin, Ursus arctos",0.000855,0,0.000171,8192,33102,0x1cfd0000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_4725.JPEG","transient-SEFI-row","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.901911,367,"chimpanzee, chimp, Pan troglodytes",0.034971,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.034971,1,0.005249,8192,32922,0x1d1c8000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_5777.JPEG","transient-SEFI-row","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608754,367,"chimpanzee, chimp, Pan troglodytes",0.174411,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.105786,1,-0.000000,8192,32998,0x1d55c000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_13680.JPEG","transient-SEFI-row","weights",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,318,"lacewing, lacewing fly",0.582374,311,"grasshopper, hopper",0.166853,317,"leafhopper",0.061382,1,-0.020353,8192,32875,0x1cd0c000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_3092.JPEG","transient-SEFI-row","weights",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.962527,317,"leafhopper",0.017629,307,"weevil",0.003934,1,0.022446,8192,32970,0x1cc0c000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_4632.JPEG","transient-SEFI-row","weights",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.980823,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.013991,320,"damselfly",0.004008,1,-0.006080,8192,33035,0x1cd44000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_5318.JPEG","transient-SEFI-row","weights",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.991417,726,"plane, carpenter's plane, woodworking plane",0.008577,317,"leafhopper",0.000004,1,0.008577,8192,32856,0x1d600000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_9846.JPEG","transient-SEFI-row","weights",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999996,312,"cricket",0.000001,311,"grasshopper, hopper",0.000001,1,0.000002,8192,33005,0x1d42a000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_12579.JPEG","transient-SEFI-row","weights",1,406,"altar",406,"altar",0.955258,406,"altar",0.863722,884,"vault",0.033490,892,"wall clock",0.015820,1,0.091536,8192,32958,0x1d0ac000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_18171.JPEG","transient-SEFI-row","weights",1,406,"altar",406,"altar",0.998605,406,"altar",0.997363,470,"candle, taper, wax light",0.001168,857,"throne",0.000430,1,0.001242,8192,33213,0x1c2ec000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_2349.JPEG","transient-SEFI-row","weights",1,406,"altar",406,"altar",0.957186,406,"altar",0.940619,884,"vault",0.046831,497,"church, church building",0.008138,1,0.016567,8192,32997,0x1c1e2000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_4661.JPEG","transient-SEFI-row","weights",1,406,"altar",406,"altar",0.998281,406,"altar",0.996804,497,"church, church building",0.002471,687,"organ, pipe organ",0.000260,1,0.001477,8192,32857,0x1c772000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_4682.JPEG","transient-SEFI-row","weights",1,406,"altar",406,"altar",0.910919,406,"altar",0.910935,884,"vault",0.058234,497,"church, church building",0.021423,1,-0.000015,8192,32716,0x1d264000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_13304.JPEG","transient-SEFI-row","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.998245,149,"dugong, Dugong dugon",0.000552,694,"paddlewheel, paddle wheel",0.000261,1,0.000551,8192,32984,0x1d4de000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_2135.JPEG","transient-SEFI-row","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.977593,975,"lakeside, lakeshore",0.005130,536,"dock, dockage, docking facility",0.003995,1,0.007637,8192,32660,0x1cafa000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_28593.JPEG","transient-SEFI-row","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.999918,586,"half track",0.000045,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000035,1,-0.000024,8192,32792,0x1c80e000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_4565.JPEG","transient-SEFI-row","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.999346,864,"tow truck, tow car, wrecker",0.000158,751,"racer, race car, racing car",0.000158,1,0.000163,8192,33030,0x1c5a4000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_7641.JPEG","transient-SEFI-row","weights",1,408,"amphibian, amphibious vehicle",586,"half track",0.738355,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.995708,586,"half track",0.003169,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000551,0,-0.257353,8192,32915,0x1d542000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_202.JPEG","transient-SEFI-row","weights",1,426,"barometer",426,"barometer",0.654001,426,"barometer",0.526186,507,"combination lock",0.319148,635,"magnetic compass",0.117408,1,0.127816,8192,32783,0x1c8f4000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_3679.JPEG","transient-SEFI-row","weights",1,426,"barometer",485,"CD player",0.267044,485,"CD player",0.141519,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.110215,897,"washer, automatic washer, washing machine",0.085836,0,0.125525,8192,33026,0x1c05c000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_4688.JPEG","transient-SEFI-row","weights",1,426,"barometer",426,"barometer",0.999539,426,"barometer",0.999726,798,"slide rule, slipstick",0.000158,409,"analog clock",0.000075,1,-0.000186,8192,32958,0x1c726000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_6604.JPEG","transient-SEFI-row","weights",1,426,"barometer",635,"magnetic compass",0.988816,635,"magnetic compass",0.973895,426,"barometer",0.008426,441,"beer glass",0.006562,0,0.014921,8192,32946,0x1ca74000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_7565.JPEG","transient-SEFI-row","weights",1,426,"barometer",892,"wall clock",0.506343,892,"wall clock",0.326654,406,"altar",0.120169,538,"dome",0.093588,0,0.179690,8192,32988,0x1c392000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_5402.JPEG","transient-SEFI-row","weights",1,514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.999990,597,"holster",0.000008,777,"scabbard",0.000001,1,0.000008,8192,32937,0x1ccf4000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_5856.JPEG","transient-SEFI-row","weights",1,514,"cowboy boot",514,"cowboy boot",0.975995,514,"cowboy boot",0.968837,894,"wardrobe, closet, press",0.017745,753,"radiator",0.010763,1,0.007158,8192,32779,0x1c3aa000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_6328.JPEG","transient-SEFI-row","weights",1,514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,502,"clog, geta, patten, sabot",0.830072,514,"cowboy boot",0.087489,630,"Loafer",0.011840,0,-0.328709,8192,32679,0x1d0e6000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_7091.JPEG","transient-SEFI-row","weights",1,514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.999911,857,"throne",0.000013,597,"holster",0.000006,1,-0.000003,8192,32721,0x1d31e000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_7889.JPEG","transient-SEFI-row","weights",1,514,"cowboy boot",630,"Loafer",0.958231,630,"Loafer",0.928385,514,"cowboy boot",0.035997,788,"shoe shop, shoe-shop, shoe store",0.006255,0,0.029847,8192,32903,0x1c844000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_1066.JPEG","transient-SEFI-row","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.891834,846,"table lamp",0.093999,7,"cock",0.012721,1,0.011492,8192,32711,0x1d498000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_14251.JPEG","transient-SEFI-row","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,619,"lampshade, lamp shade",0.909397,846,"table lamp",0.027461,818,"spotlight, spot",0.021387,1,0.017513,8192,33022,0x1c5a8000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_16044.JPEG","transient-SEFI-row","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.904647,846,"table lamp",0.095349,905,"window shade",0.000003,1,0.000002,8192,32840,0x1c1c6000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_6645.JPEG","transient-SEFI-row","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,619,"lampshade, lamp shade",0.757915,818,"spotlight, spot",0.102573,398,"abacus",0.037734,1,-0.094948,8192,32724,0x1cad8000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_9369.JPEG","transient-SEFI-row","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,619,"lampshade, lamp shade",0.926045,818,"spotlight, spot",0.046105,846,"table lamp",0.013209,1,-0.012316,8192,32773,0x1c3aa000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_11031.JPEG","transient-SEFI-row","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",0.999999,425,"barn",0.000001,755,"radio telescope, radio reflector",0.000000,1,0.000001,8192,33053,0x1bef6000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_14179.JPEG","transient-SEFI-row","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,694,"paddlewheel, paddle wheel",0.999972,595,"harvester, reaper",0.000017,856,"thresher, thrasher, threshing machine",0.000008,1,0.000006,8192,32837,0x1c9fc000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_152.JPEG","transient-SEFI-row","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,694,"paddlewheel, paddle wheel",0.999969,540,"drilling platform, offshore rig",0.000006,517,"crane",0.000006,1,0.000023,8192,32951,0x1d0e4000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_22199.JPEG","transient-SEFI-row","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,694,"paddlewheel, paddle wheel",0.994306,471,"cannon",0.001495,913,"wreck",0.001495,1,0.004984,8192,32789,0x1ca20000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_4256.JPEG","transient-SEFI-row","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",1.000000,595,"harvester, reaper",0.000000,803,"snowplow, snowplough",0.000000,1,0.000000,8192,32854,0x1c090000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_21453.JPEG","transient-SEFI-row","weights",1,718,"pier",718,"pier",0.997604,718,"pier",0.996215,839,"suspension bridge",0.003171,517,"crane",0.000158,1,0.001388,8192,32648,0x1cdc6000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_24591.JPEG","transient-SEFI-row","weights",1,718,"pier",536,"dock, dockage, docking facility",0.584435,536,"dock, dockage, docking facility",0.578261,718,"pier",0.273151,628,"liner, ocean liner",0.028790,0,0.006174,8192,33046,0x1c994000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_31954.JPEG","transient-SEFI-row","weights",1,718,"pier",718,"pier",0.561927,839,"suspension bridge",0.499621,718,"pier",0.499621,536,"dock, dockage, docking facility",0.000168,0,0.062307,8192,32896,0x1ccb4000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_4981.JPEG","transient-SEFI-row","weights",1,718,"pier",718,"pier",0.664261,718,"pier",0.664261,821,"steel arch bridge",0.313775,694,"paddlewheel, paddle wheel",0.015622,1,0.000000,8192,33048,0x1d676000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_90.JPEG","transient-SEFI-row","weights",1,718,"pier",718,"pier",0.934564,718,"pier",0.917258,821,"steel arch bridge",0.075293,536,"dock, dockage, docking facility",0.002919,1,0.017305,8192,32831,0x1d274000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_1647.JPEG","transient-SEFI-row","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.992740,821,"steel arch bridge",0.994055,718,"pier",0.005216,839,"suspension bridge",0.000706,1,-0.001315,8192,32976,0x1d2ac000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_2766.JPEG","transient-SEFI-row","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.781556,821,"steel arch bridge",0.827734,718,"pier",0.112022,839,"suspension bridge",0.007161,1,-0.046178,8192,32884,0x1c210000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_3501.JPEG","transient-SEFI-row","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.999000,821,"steel arch bridge",0.999253,718,"pier",0.000710,888,"viaduct",0.000028,1,-0.000253,8192,32983,0x1cffe000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_3797.JPEG","transient-SEFI-row","weights",1,821,"steel arch bridge",668,"mosque",0.498529,668,"mosque",0.581634,538,"dome",0.274744,832,"stupa, tope",0.022552,0,-0.083104,8192,32937,0x1cc66000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_6632.JPEG","transient-SEFI-row","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.939190,821,"steel arch bridge",0.952013,718,"pier",0.047398,839,"suspension bridge",0.000527,1,-0.012823,8192,32815,0x1ce54000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_13231.JPEG","transient-SEFI-row","weights",1,836,"sunglass",585,"hair spray",0.975834,585,"hair spray",0.733350,902,"whistle",0.022145,699,"panpipe, pandean pipe, syrinx",0.013432,0,0.242484,8192,32844,0x1ccc8000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_14508.JPEG","transient-SEFI-row","weights",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,836,"sunglass",0.430233,837,"sunglasses, dark glasses, shades",0.430233,785,"seat belt, seatbelt",0.095998,1,0.026283,8192,32859,0x1c664000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_1754.JPEG","transient-SEFI-row","weights",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,837,"sunglasses, dark glasses, shades",0.594600,836,"sunglass",0.218741,445,"bikini, two-piece",0.038011,0,-0.052071,8192,32919,0x1ccca000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_2717.JPEG","transient-SEFI-row","weights",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,836,"sunglass",0.263630,837,"sunglasses, dark glasses, shades",0.263630,760,"refrigerator, icebox",0.096984,1,0.201448,8192,32836,0x1cce2000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_3450.JPEG","transient-SEFI-row","weights",1,836,"sunglass",836,"sunglass",0.327517,655,"miniskirt, mini",0.372070,836,"sunglass",0.083020,645,"maypole",0.039216,0,-0.044554,8192,32751,0x1c8ae000,0,0,-1,0.000000,"",0,0
"n04370456/n04370456_3046.JPEG","transient-SEFI-row","weights",1,841,"sweatshirt",841,"sweatshirt",0.488503,841,"sweatshirt",0.217144,869,"trench coat",0.131704,735,"poncho",0.131704,1,0.271359,8192,32565,0x1c18a000,0,0,-1,0.000000,"",0,0
"n04370456/n04370456_4380.JPEG","transient-SEFI-row","weights",1,841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,564,"four-poster",0.327188,750,"quilt, comforter, comfort, puff",0.198449,831,"studio couch, day bed",0.154553,0,-0.069159,8192,32892,0x1c70c000,0,0,-1,0.000000,"",0,0
"n04370456/n04370456_5698.JPEG","transient-SEFI-row","weights",1,841,"sweatshirt",841,"sweatshirt",0.970347,841,"sweatshirt",0.969749,615,"knee pad",0.008390,465,"bulletproof vest",0.006534,1,0.000598,8192,32978,0x1d546000,0,0,-1,0.000000,"",0,0
