image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,msefi_ran,msefi_recovered,recovery_class,recovery_prob,recovery_action,timeout,crash
"n02113186/n02113186_5538.JPEG","SEFI-block","buffers",0,264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,822,"steel drum",0.058861,569,"garbage truck, dustcart",0.058861,517,"crane",0.058861,0,0.512249,1008,4082,0x2b37000,0,0,-1,0.000000,"",0,0
"n02113186/n02113186_9772.JPEG","SEFI-block","buffers",0,264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,662,"modem",0.048676,389,"barracouta, snoek",0.048676,216,"clumber, clumber spaniel",0.048676,0,0.256576,1008,4034,0x2b37000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_1044.JPEG","SEFI-block","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,523,"crutch",0.063173,380,"titi, titi monkey",0.063173,306,"rhinoceros beetle",0.063173,0,0.869903,1008,4094,0x2b37000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_1047.JPEG","SEFI-block","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,758,"reel",0.081859,138,"bustard",0.063752,270,"white wolf, Arctic wolf, Canis lupus tundrarum",0.049650,0,0.774526,1008,3902,0x2b37000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_18848.JPEG","SEFI-block","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,138,"bustard",0.048723,21,"kite",0.048723,35,"mud turtle",0.048723,0,0.782874,1008,4099,0x2b37000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_7204.JPEG","SEFI-block","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,465,"bulletproof vest",0.055508,8,"hen",0.055508,286,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",0.055508,0,0.871225,1008,3989,0x2b37000,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_7265.JPEG","SEFI-block","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,46,"green lizard, Lacerta viridis",0.067596,504,"coffee mug",0.067596,794,"shower curtain",0.052644,0,0.750832,1008,4072,0x2b37000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_11090.JPEG","SEFI-block","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,758,"reel",0.050661,379,"howler monkey, howler",0.050661,586,"half track",0.050661,0,0.894859,1008,3993,0x2b37000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_2895.JPEG","SEFI-block","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,956,"custard apple",0.055428,115,"sea slug, nudibranch",0.043167,291,"lion, king of beasts, Panthera leo",0.043167,0,0.944080,1008,4056,0x2b37000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_3846.JPEG","SEFI-block","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,541,"drum, membranophone, tympan",0.042840,469,"caldron, cauldron",0.042840,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.042840,0,0.687667,1008,4008,0x2b37000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_4725.JPEG","SEFI-block","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.069164,714,"pick, plectrum, plectron",0.069164,479,"car wheel",0.069164,0,0.837995,1008,3979,0x2b37000,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_5777.JPEG","SEFI-block","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,521,"Crock Pot",0.055277,86,"partridge",0.055277,251,"dalmatian, coach dog, carriage dog",0.055277,0,0.553476,1008,4010,0x2b37000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_13680.JPEG","SEFI-block","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.040014,74,"garden spider, Aranea diademata",0.040014,139,"ruddy turnstone, Arenaria interpres",0.040014,0,0.522006,1008,4055,0x2b37000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_3092.JPEG","SEFI-block","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,209,"Chesapeake Bay retriever",0.054579,47,"African chameleon, Chamaeleo chamaeleon",0.054579,5,"electric ray, crampfish, numbfish, torpedo",0.054579,0,0.930394,1008,4066,0x2b37000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_4632.JPEG","SEFI-block","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,366,"gorilla, Gorilla gorilla",0.069396,182,"Border terrier",0.069396,253,"basenji",0.069396,0,0.905347,1008,4024,0x2b37000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_5318.JPEG","SEFI-block","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,863,"totem pole",0.072695,296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.072695,95,"jacamar",0.072695,0,0.927299,1008,4097,0x2b37000,0,0,-1,0.000000,"",0,0
"n02264363/n02264363_9846.JPEG","SEFI-block","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,595,"harvester, reaper",0.064115,203,"West Highland white terrier",0.064115,29,"axolotl, mud puppy, Ambystoma mexicanum",0.064115,0,0.935883,1008,4016,0x2b37000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_12579.JPEG","SEFI-block","buffers",0,406,"altar",406,"altar",0.955258,879,"umbrella",0.053177,443,"bib",0.053177,131,"little blue heron, Egretta caerulea",0.053177,0,0.902081,1008,4065,0x2b37000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_18171.JPEG","SEFI-block","buffers",0,406,"altar",406,"altar",0.998605,857,"throne",0.061599,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.061599,80,"black grouse",0.061599,0,0.937006,1008,4074,0x2b37000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_2349.JPEG","SEFI-block","buffers",0,406,"altar",406,"altar",0.957186,273,"dingo, warrigal, warragal, Canis dingo",0.062989,615,"knee pad",0.049056,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.049056,0,0.894196,1008,4063,0x2b37000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_4661.JPEG","SEFI-block","buffers",0,406,"altar",406,"altar",0.998281,387,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.062578,133,"bittern",0.062578,224,"groenendael",0.062578,0,0.935702,1008,4067,0x2b37000,0,0,-1,0.000000,"",0,0
"n02699494/n02699494_4682.JPEG","SEFI-block","buffers",0,406,"altar",406,"altar",0.910919,408,"amphibian, amphibious vehicle",0.081130,569,"garbage truck, dustcart",0.081130,985,"daisy",0.063184,0,0.829790,1008,4022,0x2b37000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_13304.JPEG","SEFI-block","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,908,"wing",0.075663,776,"sax, saxophone",0.075663,82,"ruffed grouse, partridge, Bonasa umbellus",0.075663,0,0.923134,1008,3967,0x2b37000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_2135.JPEG","SEFI-block","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,814,"speedboat",0.062331,360,"otter",0.062331,323,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.062331,0,0.922899,1008,4133,0x2b37000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_28593.JPEG","SEFI-block","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,870,"tricycle, trike, velocipede",0.053460,563,"fountain pen",0.053460,470,"candle, taper, wax light",0.053460,0,0.946434,1008,4016,0x2b37000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_4565.JPEG","SEFI-block","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,118,"Dungeness crab, Cancer magister",0.070772,419,"Band Aid",0.055118,54,"hognose snake, puff adder, sand viper",0.055118,0,0.928737,1008,4095,0x2b37000,0,0,-1,0.000000,"",0,0
"n02704792/n02704792_7641.JPEG","SEFI-block","buffers",0,408,"amphibian, amphibious vehicle",586,"half track",0.738355,102,"echidna, spiny anteater, anteater",0.053424,579,"grand piano, grand",0.053424,82,"ruffed grouse, partridge, Bonasa umbellus",0.041607,0,0.684931,1008,4030,0x2b37000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_202.JPEG","SEFI-block","buffers",0,426,"barometer",426,"barometer",0.654001,678,"neck brace",0.044685,239,"Bernese mountain dog",0.044685,123,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.044685,0,0.609317,1008,4102,0x2b37000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_3679.JPEG","SEFI-block","buffers",0,426,"barometer",485,"CD player",0.267044,77,"wolf spider, hunting spider",0.061066,894,"wardrobe, closet, press",0.061066,381,"spider monkey, Ateles geoffroyi",0.047558,0,0.205978,1008,4014,0x2b37000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_4688.JPEG","SEFI-block","buffers",0,426,"barometer",426,"barometer",0.999539,370,"guenon, guenon monkey",0.055519,148,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",0.055519,287,"lynx, catamount",0.055519,0,0.944021,1008,4039,0x2b37000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_6604.JPEG","SEFI-block","buffers",0,426,"barometer",635,"magnetic compass",0.988816,579,"grand piano, grand",0.060725,421,"bannister, banister, balustrade, balusters, handrail",0.060725,120,"fiddler crab",0.060725,0,0.928091,1008,3944,0x2b37000,0,0,-1,0.000000,"",0,0
"n02794156/n02794156_7565.JPEG","SEFI-block","buffers",0,426,"barometer",892,"wall clock",0.506343,512,"corkscrew, bottle screw",0.061195,931,"bagel, beigel",0.061195,142,"dowitcher",0.047659,0,0.445148,1008,3940,0x2b37000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_5402.JPEG","SEFI-block","buffers",0,514,"cowboy boot",514,"cowboy boot",0.999997,737,"pop bottle, soda bottle",0.043612,373,"macaque",0.043612,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.043612,0,0.956385,1008,4012,0x2b37000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_5856.JPEG","SEFI-block","buffers",0,514,"cowboy boot",514,"cowboy boot",0.975995,920,"traffic light, traffic signal, stoplight",0.069447,106,"wombat",0.069447,503,"cocktail shaker",0.054085,0,0.906548,1008,4047,0x2b37000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_6328.JPEG","SEFI-block","buffers",0,514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,809,"soup bowl",0.081347,800,"slot, one-armed bandit",0.081347,34,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.081347,0,0.420016,1008,3993,0x2b37000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_7091.JPEG","SEFI-block","buffers",0,514,"cowboy boot",514,"cowboy boot",0.999908,521,"Crock Pot",0.050125,210,"German short-haired pointer",0.050125,321,"admiral",0.050125,0,0.949783,1008,4050,0x2b37000,0,0,-1,0.000000,"",0,0
"n03124043/n03124043_7889.JPEG","SEFI-block","buffers",0,514,"cowboy boot",630,"Loafer",0.958231,226,"briard",0.055081,34,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.055081,217,"English springer, English springer spaniel",0.055081,0,0.903150,1008,4068,0x2b37000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_1066.JPEG","SEFI-block","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,723,"pinwheel",0.054370,916,"web site, website, internet site, site",0.054370,149,"dugong, Dugong dugon",0.042344,0,0.848956,1008,4097,0x2b37000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_14251.JPEG","SEFI-block","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.106890,564,"four-poster",0.083246,756,"rain barrel",0.064832,0,0.820021,1008,4044,0x2b37000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_16044.JPEG","SEFI-block","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,146,"albatross, mollymawk",0.055582,123,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.055582,63,"Indian cobra, Naja naja",0.055582,0,0.849066,1008,4095,0x2b37000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_6645.JPEG","SEFI-block","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,64,"green mamba",0.057770,556,"fire screen, fireguard",0.057770,29,"axolotl, mud puppy, Ambystoma mexicanum",0.044992,0,0.605196,1008,4080,0x2b37000,0,0,-1,0.000000,"",0,0
"n03637318/n03637318_9369.JPEG","SEFI-block","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,856,"thresher, thrasher, threshing machine",0.075207,530,"digital clock",0.075207,590,"hand-held computer, hand-held microcomputer",0.058571,0,0.838523,1008,4099,0x2b37000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_11031.JPEG","SEFI-block","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,824,"stole",0.062476,556,"fire screen, fireguard",0.062476,607,"jack-o'-lantern",0.062476,0,0.937523,1008,4119,0x2b37000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_14179.JPEG","SEFI-block","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,683,"oboe, hautboy, hautbois",0.065215,894,"wardrobe, closet, press",0.065215,267,"standard poodle",0.050790,0,0.934763,1008,4016,0x2b37000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_152.JPEG","SEFI-block","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,837,"sunglasses, dark glasses, shades",0.057883,502,"clog, geta, patten, sabot",0.057883,72,"black and gold garden spider, Argiope aurantia",0.057883,0,0.942110,1008,4103,0x2b37000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_22199.JPEG","SEFI-block","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,505,"coffeepot",0.060996,49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.060996,242,"boxer",0.060996,0,0.938293,1008,4130,0x2b37000,0,0,-1,0.000000,"",0,0
"n03874293/n03874293_4256.JPEG","SEFI-block","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,608,"jean, blue jean, denim",0.052934,375,"colobus, colobus monkey",0.052934,336,"marmot",0.052934,0,0.947066,1008,4035,0x2b37000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_21453.JPEG","SEFI-block","buffers",0,718,"pier",718,"pier",0.997604,462,"broom",0.063399,325,"sulphur butterfly, sulfur butterfly",0.063399,182,"Border terrier",0.063399,0,0.934205,1008,3994,0x2b37000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_24591.JPEG","SEFI-block","buffers",0,718,"pier",536,"dock, dockage, docking facility",0.584435,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.070800,636,"mailbag, postbag",0.070800,595,"harvester, reaper",0.055139,0,0.513635,1008,4085,0x2b37000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_31954.JPEG","SEFI-block","buffers",0,718,"pier",718,"pier",0.561927,245,"French bulldog",0.049146,125,"hermit crab",0.049146,150,"sea lion",0.049146,0,0.512781,1008,3986,0x2b37000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_4981.JPEG","SEFI-block","buffers",0,718,"pier",718,"pier",0.664261,511,"convertible",0.053137,229,"Old English sheepdog, bobtail",0.053137,381,"spider monkey, Ateles geoffroyi",0.053137,0,0.611124,1008,4012,0x2b37000,0,0,-1,0.000000,"",0,0
"n03933933/n03933933_90.JPEG","SEFI-block","buffers",0,718,"pier",718,"pier",0.934564,289,"snow leopard, ounce, Panthera uncia",0.065207,897,"washer, automatic washer, washing machine",0.065207,585,"hair spray",0.050783,0,0.869357,1008,4023,0x2b37000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_1647.JPEG","SEFI-block","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.992740,219,"cocker spaniel, English cocker spaniel, cocker",0.053403,84,"peacock",0.053403,36,"terrapin",0.053403,0,0.939337,1008,4055,0x2b37000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_2766.JPEG","SEFI-block","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.781556,546,"electric guitar",0.055770,282,"tiger cat",0.055770,109,"brain coral",0.055770,0,0.725786,1008,4080,0x2b37000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_3501.JPEG","SEFI-block","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.999000,435,"bathtub, bathing tub, bath, tub",0.045687,379,"howler monkey, howler",0.045687,112,"conch",0.045687,0,0.953313,1008,4099,0x2b37000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_3797.JPEG","SEFI-block","buffers",0,821,"steel arch bridge",668,"mosque",0.498529,478,"carton",0.042786,147,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",0.042786,227,"kelpie",0.042786,0,0.455743,1008,4034,0x2b37000,0,0,-1,0.000000,"",0,0
"n04311004/n04311004_6632.JPEG","SEFI-block","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.939190,474,"cardigan",0.065212,384,"indri, indris, Indri indri, Indri brevicaudatus",0.065212,117,"chambered nautilus, pearly nautilus, nautilus",0.065212,0,0.873978,1008,4001,0x2b37000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_13231.JPEG","SEFI-block","buffers",0,836,"sunglass",585,"hair spray",0.975834,181,"Bedlington terrier",0.050719,165,"black-and-tan coonhound",0.050719,101,"tusker",0.050719,0,0.925116,1008,4073,0x2b37000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_14508.JPEG","SEFI-block","buffers",0,836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,136,"European gallinule, Porphyrio porphyrio",0.057505,472,"canoe",0.044785,294,"brown bear, bruin, Ursus arctos",0.044785,0,0.399010,1008,4036,0x2b37000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_1754.JPEG","SEFI-block","buffers",0,836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,197,"giant schnauzer",0.065318,150,"sea lion",0.065318,96,"toucan",0.065318,0,0.477211,1008,4085,0x2b37000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_2717.JPEG","SEFI-block","buffers",0,836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,337,"beaver",0.054053,261,"keeshond",0.054053,222,"kuvasz",0.054053,0,0.411026,1008,4094,0x2b37000,0,0,-1,0.000000,"",0,0
"n04355933/n04355933_3450.JPEG","SEFI-block","buffers",0,836,"sunglass",836,"sunglass",0.327517,401,"accordion, piano accordion, squeeze box",0.057690,127,"white stork, Ciconia ciconia",0.057690,203,"West Highland white terrier",0.044929,0,0.269827,1008,4010,0x2b37000,0,0,-1,0.000000,"",0,0
"n04370456/n04370456_3046.JPEG","SEFI-block","buffers",0,841,"sweatshirt",841,"sweatshirt",0.488503,326,"lycaenid, lycaenid butterfly",0.065493,542,"drumstick",0.065493,298,"mongoose",0.051006,0,0.423010,1008,4109,0x2b37000,0,0,-1,0.000000,"",0,0
"n04370456/n04370456_4380.JPEG","SEFI-block","buffers",0,841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,608,"jean, blue jean, denim",0.051868,9,"ostrich, Struthio camelus",0.040395,422,"barbell",0.040395,0,0.206160,1008,4047,0x2b37000,0,0,-1,0.000000,"",0,0
"n04370456/n04370456_5698.JPEG","SEFI-block","buffers",0,841,"sweatshirt",841,"sweatshirt",0.970347,727,"planetarium",0.050687,584,"hair slide",0.050687,41,"whiptail, whiptail lizard",0.050687,0,0.919660,1008,3981,0x2b37000,0,0,-1,0.000000,"",0,0
