image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,regions_covered,bytes_in_weights,bytes_in_input,bytes_in_output,crash
"n02699494/n02699494_4682.JPEG","transient-SEFI-col","weights",1,406,"altar",406,"altar",0.910919,406,"altar",0.611282,904,"window screen",0.136396,687,"organ, pipe organ",0.106225,1,0.299637,25264,101256,0x1be01678,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02704792/n02704792_13304.JPEG","transient-SEFI-col","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,258,"Samoyed, Samoyede",0.250715,638,"maillot",0.092233,408,"amphibian, amphibious vehicle",0.055942,0,0.748081,25280,101678,0x1be006fd,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02704792/n02704792_2135.JPEG","transient-SEFI-col","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.996154,562,"fountain",0.000908,913,"wreck",0.000908,1,-0.010924,25264,101408,0x1be01eb1,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02704792/n02704792_28593.JPEG","transient-SEFI-col","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.902694,588,"hamper",0.095143,436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.000823,1,0.097199,25264,101028,0x1be01697,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02704792/n02704792_4565.JPEG","transient-SEFI-col","weights",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,751,"racer, race car, racing car",0.904287,595,"harvester, reaper",0.027307,864,"tow truck, tow car, wrecker",0.027307,0,0.095222,25264,101723,0x1be01f6c,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02704792/n02704792_7641.JPEG","transient-SEFI-col","weights",1,408,"amphibian, amphibious vehicle",586,"half track",0.738355,722,"ping-pong ball",0.577304,417,"balloon",0.272699,794,"shower curtain",0.047388,0,0.161050,25288,101526,0x1be00000,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n02794156/n02794156_202.JPEG","transient-SEFI-col","weights",1,426,"barometer",426,"barometer",0.654001,426,"barometer",0.408868,948,"Granny Smith",0.117143,936,"head cabbage",0.055334,1,0.245133,25264,101225,0x1be017ec,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02794156/n02794156_3679.JPEG","transient-SEFI-col","weights",1,426,"barometer",485,"CD player",0.267044,485,"CD player",0.285352,848,"tape player",0.134791,527,"desktop computer",0.134791,0,-0.018308,25272,101318,0x1be00f05,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n02794156/n02794156_4688.JPEG","transient-SEFI-col","weights",1,426,"barometer",426,"barometer",0.999539,545,"electric fan, blower",0.392583,577,"gong, tam-tam",0.392583,807,"solar dish, solar collector, solar furnace",0.112477,0,0.606956,25280,101933,0x1be0089d,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02794156/n02794156_6604.JPEG","transient-SEFI-col","weights",1,426,"barometer",635,"magnetic compass",0.988816,701,"parachute, chute",0.584081,556,"fire screen, fireguard",0.275900,725,"pitcher, ewer",0.079047,0,0.404735,25264,101660,0x1be0100c,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02794156/n02794156_7565.JPEG","transient-SEFI-col","weights",1,426,"barometer",892,"wall clock",0.506343,619,"lampshade, lamp shade",0.359119,442,"bell cote, bell cot",0.132112,698,"palace",0.102889,0,0.147225,25280,101705,0x1be0062c,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03124043/n03124043_5402.JPEG","transient-SEFI-col","weights",1,514,"cowboy boot",514,"cowboy boot",0.999997,737,"pop bottle, soda bottle",0.529807,440,"beer bottle",0.194905,514,"cowboy boot",0.118216,0,0.470190,25280,101624,0x1be00408,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03124043/n03124043_5856.JPEG","transient-SEFI-col","weights",1,514,"cowboy boot",514,"cowboy boot",0.975995,514,"cowboy boot",0.998815,496,"Christmas stocking",0.000552,868,"tray",0.000430,1,-0.022820,25264,101226,0x1be017d0,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03124043/n03124043_6328.JPEG","transient-SEFI-col","weights",1,514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,514,"cowboy boot",0.364747,502,"clog, geta, patten, sabot",0.284065,391,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.038444,1,0.136616,25280,101148,0x1be00acb,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03124043/n03124043_7091.JPEG","transient-SEFI-col","weights",1,514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.989977,852,"tennis ball",0.004046,860,"tobacco shop, tobacconist shop, tobacconist",0.001911,1,0.009931,25264,101677,0x1be0178d,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03124043/n03124043_7889.JPEG","transient-SEFI-col","weights",1,514,"cowboy boot",630,"Loafer",0.958231,749,"quill, quill pen",0.490919,906,"Windsor tie",0.180599,563,"fountain pen",0.085309,0,0.467312,25264,101534,0x1be015b3,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_1066.JPEG","transient-SEFI-col","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.909460,846,"table lamp",0.058140,572,"goblet",0.016657,1,-0.006134,25264,101661,0x1be01d33,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_14251.JPEG","transient-SEFI-col","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,971,"bubble",0.339066,822,"steel drum",0.160164,787,"shield, buckler",0.124735,0,0.587844,25280,101276,0x1be005c9,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03637318/n03637318_16044.JPEG","transient-SEFI-col","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,904,"window screen",0.575364,782,"screen, CRT screen",0.211665,905,"window shade",0.128381,0,0.329284,25280,101391,0x1be00852,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03637318/n03637318_6645.JPEG","transient-SEFI-col","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,619,"lampshade, lamp shade",0.233591,40,"American chameleon, anole, Anolis carolinensis",0.233591,818,"spotlight, spot",0.110340,1,0.429376,25264,101046,0x1be0159a,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_9369.JPEG","transient-SEFI-col","weights",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,904,"window screen",0.488224,815,"spider web, spider's web",0.230621,619,"lampshade, lamp shade",0.108937,0,0.425505,25264,101880,0x1be01cd1,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03874293/n03874293_11031.JPEG","transient-SEFI-col","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",0.999999,755,"radio telescope, radio reflector",0.000000,879,"umbrella",0.000000,1,0.000000,25280,101619,0x1be00bc9,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03874293/n03874293_14179.JPEG","transient-SEFI-col","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,906,"Windsor tie",0.300067,538,"dome",0.233693,805,"soccer ball",0.182000,0,0.699910,25288,101535,0x1be0004f,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n03874293/n03874293_152.JPEG","transient-SEFI-col","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,454,"bookshop, bookstore, bookstall",0.764916,453,"bookcase",0.103520,624,"library",0.103520,0,0.235076,25272,101351,0x1be00c92,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n03874293/n03874293_22199.JPEG","transient-SEFI-col","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,854,"theater curtain, theatre curtain",0.150048,714,"pick, plectrum, plectron",0.150048,787,"shield, buckler",0.150048,0,0.849242,25288,101497,0x1be000f6,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n03874293/n03874293_4256.JPEG","transient-SEFI-col","weights",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",0.985551,595,"harvester, reaper",0.010948,992,"agaric",0.001903,1,0.014449,25272,101431,0x1be00c08,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n03933933/n03933933_21453.JPEG","transient-SEFI-col","weights",1,718,"pier",718,"pier",0.997604,718,"pier",0.976619,839,"suspension bridge",0.017887,821,"steel arch bridge",0.001468,1,0.020984,25264,101429,0x1be0165d,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_24591.JPEG","transient-SEFI-col","weights",1,718,"pier",536,"dock, dockage, docking facility",0.584435,718,"pier",0.281922,664,"monitor",0.170994,839,"suspension bridge",0.080772,1,0.302513,25264,101322,0x1be01765,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_31954.JPEG","transient-SEFI-col","weights",1,718,"pier",718,"pier",0.561927,718,"pier",0.850514,839,"suspension bridge",0.147797,818,"spotlight, spot",0.000285,1,-0.288587,25264,101013,0x1be015db,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_4981.JPEG","transient-SEFI-col","weights",1,718,"pier",718,"pier",0.664261,718,"pier",0.765859,132,"American egret, great white heron, Egretta albus",0.048960,620,"laptop, laptop computer",0.038130,1,-0.101597,25264,101345,0x1be017d4,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_90.JPEG","transient-SEFI-col","weights",1,718,"pier",718,"pier",0.934564,562,"fountain",0.585046,727,"planetarium",0.101666,14,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.079177,0,0.349517,25288,101285,0x1be00264,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n04311004/n04311004_1647.JPEG","transient-SEFI-col","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.992740,821,"steel arch bridge",0.958990,718,"pier",0.037184,839,"suspension bridge",0.001851,1,0.033750,25264,101796,0x1be014e7,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04311004/n04311004_2766.JPEG","transient-SEFI-col","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.781556,821,"steel arch bridge",0.389656,727,"planetarium",0.303464,807,"solar dish, solar collector, solar furnace",0.111638,1,0.391900,25280,101692,0x1be00b06,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n04311004/n04311004_3501.JPEG","transient-SEFI-col","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.999000,718,"pier",0.314819,821,"steel arch bridge",0.148710,913,"wreck",0.054707,0,0.684182,25272,101788,0x1be00d67,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n04311004/n04311004_3797.JPEG","transient-SEFI-col","weights",1,821,"steel arch bridge",668,"mosque",0.498529,668,"mosque",0.797712,538,"dome",0.065480,975,"lakeside, lakeshore",0.039716,0,-0.299182,25264,101414,0x1be01d34,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04311004/n04311004_6632.JPEG","transient-SEFI-col","weights",1,821,"steel arch bridge",821,"steel arch bridge",0.939190,821,"steel arch bridge",0.980372,421,"bannister, banister, balustrade, balusters, handrail",0.013984,517,"crane",0.001893,1,-0.041183,25280,101269,0x1be00541,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n04355933/n04355933_13231.JPEG","transient-SEFI-col","weights",1,836,"sunglass",585,"hair spray",0.975834,525,"dam, dike, dyke",0.322045,420,"banjo",0.250809,646,"maze, labyrinth",0.152123,0,0.653790,25264,101303,0x1be010af,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04355933/n04355933_14508.JPEG","transient-SEFI-col","weights",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,836,"sunglass",0.652284,834,"suit, suit of clothes",0.145544,837,"sunglasses, dark glasses, shades",0.113350,1,-0.195768,25280,101065,0x1be00769,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n04355933/n04355933_1754.JPEG","transient-SEFI-col","weights",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,837,"sunglasses, dark glasses, shades",0.549253,836,"sunglass",0.427759,433,"bathing cap, swimming cap",0.003701,0,-0.006724,25280,101705,0x1be009b4,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n04355933/n04355933_2717.JPEG","transient-SEFI-col","weights",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,890,"volleyball",0.868579,393,"anemone fish",0.071297,722,"ping-pong ball",0.033678,0,-0.403501,25264,101468,0x1be0100b,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04355933/n04355933_3450.JPEG","transient-SEFI-col","weights",1,836,"sunglass",836,"sunglass",0.327517,558,"flute, transverse flute",0.146094,670,"motor scooter, scooter",0.146094,971,"bubble",0.053745,0,0.181423,25280,101202,0x1be007eb,"weights,input_tensor(instructions excluded)",25128,152,0,0
