image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,regions_covered,bytes_in_weights,bytes_in_input,bytes_in_output,crash
"n02096051/n02096051_2751.JPEG","transient-SEFI-col","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.468643,193,"Australian terrier",0.417188,201,"silky terrier, Sydney silky",0.223305,226,"briard",0.063978,0,0.051455,25280,101233,0x1be005e1,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02096051/n02096051_2946.JPEG","transient-SEFI-col","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.937680,191,"Airedale, Airedale terrier",0.222808,584,"hair slide",0.196628,189,"Lakeland terrier",0.081967,1,0.714871,25264,101638,0x1be01a3d,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02096051/n02096051_495.JPEG","transient-SEFI-col","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.990033,191,"Airedale, Airedale terrier",0.838531,189,"Lakeland terrier",0.022346,184,"Irish terrier",0.019720,1,0.151502,25264,101351,0x1be01bc8,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02096051/n02096051_5436.JPEG","transient-SEFI-col","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.639094,191,"Airedale, Airedale terrier",0.694091,852,"tennis ball",0.093935,189,"Lakeland terrier",0.030496,1,-0.054997,25280,101703,0x1be004a7,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02096051/n02096051_668.JPEG","transient-SEFI-col","input_tensor",1,191,"Airedale, Airedale terrier",189,"Lakeland terrier",0.491600,180,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",0.244625,168,"redbone",0.215881,178,"Weimaraner",0.101975,0,0.246974,25264,101543,0x1be012a2,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02113186/n02113186_12291.JPEG","transient-SEFI-col","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",158,"toy terrier",0.227132,151,"Chihuahua",0.314112,264,"Cardigan, Cardigan Welsh corgi",0.115555,172,"whippet",0.101977,0,-0.086980,25280,101315,0x1be007ac,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02113186/n02113186_13231.JPEG","transient-SEFI-col","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.240434,672,"mountain tent",0.162606,978,"seashore, coast, seacoast, sea-coast",0.041113,354,"Arabian camel, dromedary, Camelus dromedarius",0.036282,0,0.077828,25264,101370,0x1be01822,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02113186/n02113186_50.JPEG","transient-SEFI-col","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.491658,264,"Cardigan, Cardigan Welsh corgi",0.527032,263,"Pembroke, Pembroke Welsh corgi",0.248952,158,"toy terrier",0.091584,1,-0.035374,25280,101756,0x1be0040f,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02113186/n02113186_5538.JPEG","transient-SEFI-col","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.314391,530,"digital clock",0.046755,711,"perfume, essence",0.032134,692,"packet",0.022085,0,0.267637,25264,101071,0x1be011ab,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02113186/n02113186_9772.JPEG","transient-SEFI-col","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.775101,264,"Cardigan, Cardigan Welsh corgi",0.391167,195,"Boston bull, Boston terrier",0.304641,253,"basenji",0.184774,1,0.383933,25264,101326,0x1be016b5,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02114855/n02114855_1044.JPEG","transient-SEFI-col","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.823074,274,"dhole, Cuon alpinus",0.124337,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.075414,141,"redshank, Tringa totanus",0.051832,0,0.698736,25280,101352,0x1be009bc,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02114855/n02114855_1047.JPEG","transient-SEFI-col","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.468838,562,"fountain",0.778189,698,"palace",0.038744,787,"shield, buckler",0.026628,0,-0.309350,25288,101287,0x1be001f3,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n02114855/n02114855_18848.JPEG","transient-SEFI-col","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",293,"cheetah, chetah, Acinonyx jubatus",0.605047,904,"window screen",0.574219,794,"shower curtain",0.348281,611,"jigsaw puzzle",0.011918,0,0.030827,25280,101641,0x1be00ae2,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02114855/n02114855_7204.JPEG","transient-SEFI-col","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.582914,394,"sturgeon",0.360267,0,"tench, Tinca tinca",0.150182,395,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.116962,0,0.222647,25264,101276,0x1be01c1b,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02114855/n02114855_7265.JPEG","transient-SEFI-col","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",342,"wild boar, boar, Sus scrofa",0.298694,953,"pineapple, ananas",0.521691,562,"fountain",0.042823,944,"artichoke, globe artichoke",0.042823,0,-0.222996,25288,101760,0x1be0027b,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n02134418/n02134418_11090.JPEG","transient-SEFI-col","input_tensor",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.692614,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.406001,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.279040,379,"howler monkey, howler",0.131809,0,0.286613,25264,101451,0x1be0164b,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02134418/n02134418_2895.JPEG","transient-SEFI-col","input_tensor",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.446180,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.066866,508,"computer keyboard, keypad",0.035791,78,"tick",0.035791,0,0.379314,25264,101662,0x1be011c3,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02134418/n02134418_3846.JPEG","transient-SEFI-col","input_tensor",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.494941,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.518839,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.457874,388,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",0.003085,0,-0.023898,25264,100887,0x1be01f63,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02134418/n02134418_4725.JPEG","transient-SEFI-col","input_tensor",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.403250,6,"stingray",0.717117,394,"sturgeon",0.031508,390,"eel",0.024538,0,-0.313866,25280,101199,0x1be0072f,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02134418/n02134418_5777.JPEG","transient-SEFI-col","input_tensor",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",525,"dam, dike, dyke",0.201296,580,"greenhouse, nursery, glasshouse",0.558960,489,"chainlink fence",0.058914,820,"steam locomotive",0.051991,0,-0.357664,25272,101354,0x1be00d1d,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n02264363/n02264363_13680.JPEG","transient-SEFI-col","input_tensor",1,318,"lacewing, lacewing fly",971,"bubble",0.927123,733,"pole",0.108994,479,"car wheel",0.074910,898,"water bottle",0.058340,0,0.818130,25264,101399,0x1be011e1,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02264363/n02264363_3092.JPEG","transient-SEFI-col","input_tensor",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.982470,318,"lacewing, lacewing fly",0.265004,320,"damselfly",0.067003,904,"window screen",0.059130,1,0.717466,25264,101458,0x1be01cdd,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02264363/n02264363_4632.JPEG","transient-SEFI-col","input_tensor",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.991091,318,"lacewing, lacewing fly",0.965997,815,"spider web, spider's web",0.006509,325,"sulphur butterfly, sulfur butterfly",0.005069,1,0.025094,25264,101406,0x1be01d2f,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02264363/n02264363_5318.JPEG","transient-SEFI-col","input_tensor",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.493661,318,"lacewing, lacewing fly",0.988709,316,"cicada, cicala",0.004041,320,"damselfly",0.001158,1,-0.495048,25264,101162,0x1be01521,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02264363/n02264363_9846.JPEG","transient-SEFI-col","input_tensor",1,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.996948,318,"lacewing, lacewing fly",0.997789,815,"spider web, spider's web",0.000709,320,"damselfly",0.000158,1,-0.000842,25280,101365,0x1be00ba7,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02699494/n02699494_12579.JPEG","transient-SEFI-col","input_tensor",1,406,"altar",406,"altar",0.812472,406,"altar",0.731690,497,"church, church building",0.144078,884,"vault",0.032148,1,0.080782,25264,101452,0x1be01723,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02699494/n02699494_18171.JPEG","transient-SEFI-col","input_tensor",1,406,"altar",406,"altar",0.868191,918,"crossword puzzle, crossword",0.115690,741,"prayer rug, prayer mat",0.115690,794,"shower curtain",0.090099,0,0.752502,25264,101575,0x1be018a8,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02699494/n02699494_2349.JPEG","transient-SEFI-col","input_tensor",1,406,"altar",406,"altar",0.851167,406,"altar",0.654847,497,"church, church building",0.128947,884,"vault",0.128947,1,0.196320,25264,101737,0x1be01a40,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02699494/n02699494_4661.JPEG","transient-SEFI-col","input_tensor",1,406,"altar",406,"altar",0.866693,998,"ear, spike, capitulum",0.324956,930,"French loaf",0.105498,987,"corn",0.072507,0,0.541737,25288,101513,0x1be001b8,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n02699494/n02699494_4682.JPEG","transient-SEFI-col","input_tensor",1,406,"altar",406,"altar",0.588209,406,"altar",0.912897,497,"church, church building",0.045450,884,"vault",0.021469,1,-0.324688,25288,101129,0x1be002ee,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n02704792/n02704792_13304.JPEG","transient-SEFI-col","input_tensor",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.923312,408,"amphibian, amphibious vehicle",0.935565,814,"speedboat",0.052781,977,"sandbar, sand bar",0.002047,1,-0.012253,25272,101774,0x1be00cdf,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n02704792/n02704792_2135.JPEG","transient-SEFI-col","input_tensor",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.685473,733,"pole",0.414768,408,"amphibian, amphibious vehicle",0.285066,871,"trimaran",0.030046,0,0.270705,25264,101573,0x1be013c1,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02704792/n02704792_28593.JPEG","transient-SEFI-col","input_tensor",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.772078,966,"red wine",0.344986,927,"trifle",0.087226,415,"bakery, bakeshop, bakehouse",0.067932,0,0.427092,25288,101315,0x1be002a8,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n02704792/n02704792_4565.JPEG","transient-SEFI-col","input_tensor",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.943350,408,"amphibian, amphibious vehicle",0.585908,660,"mobile home, manufactured home",0.167865,978,"seashore, coast, seacoast, sea-coast",0.037456,1,0.357442,25264,101283,0x1be01fda,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02704792/n02704792_7641.JPEG","transient-SEFI-col","input_tensor",1,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.417904,730,"plow, plough",0.444182,396,"lionfish",0.237753,792,"shovel",0.077187,0,-0.026278,25264,101878,0x1be01147,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02794156/n02794156_202.JPEG","transient-SEFI-col","input_tensor",1,426,"barometer",635,"magnetic compass",0.425148,635,"magnetic compass",0.375700,507,"combination lock",0.227874,455,"bottlecap",0.094992,0,0.049448,25280,101647,0x1be00663,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n02794156/n02794156_3679.JPEG","transient-SEFI-col","input_tensor",1,426,"barometer",707,"pay-phone, pay-station",0.127636,527,"desktop computer",0.072493,882,"vacuum, vacuum cleaner",0.063974,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.056457,0,0.055144,25288,101287,0x1be00365,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n02794156/n02794156_4688.JPEG","transient-SEFI-col","input_tensor",1,426,"barometer",426,"barometer",0.910080,800,"slot, one-armed bandit",0.336017,782,"screen, CRT screen",0.261691,851,"television, television system",0.230941,0,0.574063,25264,101245,0x1be01014,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02794156/n02794156_6604.JPEG","transient-SEFI-col","input_tensor",1,426,"barometer",778,"scale, weighing machine",0.271901,635,"magnetic compass",0.920298,826,"stopwatch, stop watch",0.031491,426,"barometer",0.031491,0,-0.648397,25264,101442,0x1be0194c,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n02794156/n02794156_7565.JPEG","transient-SEFI-col","input_tensor",1,426,"barometer",892,"wall clock",0.516359,635,"magnetic compass",0.646640,426,"barometer",0.209933,892,"wall clock",0.041338,0,-0.130281,25264,101584,0x1be01340,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03124043/n03124043_5402.JPEG","transient-SEFI-col","input_tensor",1,514,"cowboy boot",514,"cowboy boot",0.959286,514,"cowboy boot",0.993088,788,"shoe shop, shoe-shop, shoe store",0.001692,784,"screwdriver",0.001692,1,-0.033802,25288,101377,0x1be00200,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n03124043/n03124043_5856.JPEG","transient-SEFI-col","input_tensor",1,514,"cowboy boot",514,"cowboy boot",0.973441,514,"cowboy boot",0.985150,894,"wardrobe, closet, press",0.008523,788,"shoe shop, shoe-shop, shoe store",0.001153,1,-0.011710,25280,101530,0x1be00aaa,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03124043/n03124043_6328.JPEG","transient-SEFI-col","input_tensor",1,514,"cowboy boot",502,"clog, geta, patten, sabot",0.597495,578,"gown",0.082409,794,"shower curtain",0.082409,679,"necklace",0.056639,0,0.515085,25264,101287,0x1be0127a,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03124043/n03124043_7091.JPEG","transient-SEFI-col","input_tensor",1,514,"cowboy boot",514,"cowboy boot",0.995223,514,"cowboy boot",0.975371,854,"theater curtain, theatre curtain",0.005800,885,"velvet",0.001466,1,0.019852,25264,101422,0x1be01a0b,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03124043/n03124043_7889.JPEG","transient-SEFI-col","input_tensor",1,514,"cowboy boot",630,"Loafer",0.959297,630,"Loafer",0.246720,390,"eel",0.070686,514,"cowboy boot",0.062380,0,0.712577,25264,101790,0x1be01c2c,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_1066.JPEG","transient-SEFI-col","input_tensor",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.466994,929,"ice lolly, lolly, lollipop, popsicle",0.221840,905,"window shade",0.134553,844,"switch, electric switch, electrical switch",0.118743,0,0.245154,25264,101298,0x1be0162b,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_14251.JPEG","transient-SEFI-col","input_tensor",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.304871,971,"bubble",0.698869,712,"Petri dish",0.094582,818,"spotlight, spot",0.030706,0,-0.393998,25264,101676,0x1be0171a,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_16044.JPEG","transient-SEFI-col","input_tensor",1,619,"lampshade, lamp shade",846,"table lamp",0.498237,619,"lampshade, lamp shade",0.739062,846,"table lamp",0.113339,854,"theater curtain, theatre curtain",0.013536,1,-0.240825,25264,101425,0x1be017b1,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_6645.JPEG","transient-SEFI-col","input_tensor",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.759967,619,"lampshade, lamp shade",0.259914,998,"ear, spike, capitulum",0.074467,607,"jack-o'-lantern",0.074467,1,0.500054,25264,101412,0x1be0167c,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03637318/n03637318_9369.JPEG","transient-SEFI-col","input_tensor",1,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.430548,818,"spotlight, spot",0.488923,619,"lampshade, lamp shade",0.123619,905,"window shade",0.045477,0,-0.058375,25272,101571,0x1be00c17,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n03874293/n03874293_11031.JPEG","transient-SEFI-col","input_tensor",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.996261,694,"paddlewheel, paddle wheel",0.997548,879,"umbrella",0.000708,755,"radio telescope, radio reflector",0.000139,1,-0.001287,25272,101808,0x1be00d78,"weights,input_tensor(instructions excluded)",25128,144,0,0
"n03874293/n03874293_14179.JPEG","transient-SEFI-col","input_tensor",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.991782,694,"paddlewheel, paddle wheel",0.724167,565,"freight car",0.142597,595,"harvester, reaper",0.024780,1,0.267615,25280,101778,0x1be004dc,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03874293/n03874293_152.JPEG","transient-SEFI-col","input_tensor",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.987242,694,"paddlewheel, paddle wheel",0.997219,517,"crane",0.000487,821,"steel arch bridge",0.000487,1,-0.009978,25264,101223,0x1be017cf,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03874293/n03874293_22199.JPEG","transient-SEFI-col","input_tensor",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.986537,628,"liner, ocean liner",0.940797,554,"fireboat",0.019526,694,"paddlewheel, paddle wheel",0.010451,0,0.045740,25280,101598,0x1be00615,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03874293/n03874293_4256.JPEG","transient-SEFI-col","input_tensor",1,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.940550,694,"paddlewheel, paddle wheel",0.962628,595,"harvester, reaper",0.009437,730,"plow, plough",0.009437,1,-0.022078,25280,101927,0x1be004e0,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n03933933/n03933933_21453.JPEG","transient-SEFI-col","input_tensor",1,718,"pier",718,"pier",0.916420,718,"pier",0.900336,839,"suspension bridge",0.083744,821,"steel arch bridge",0.005354,1,0.016084,25264,101211,0x1be01519,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_24591.JPEG","transient-SEFI-col","input_tensor",1,718,"pier",718,"pier",0.440112,821,"steel arch bridge",0.324054,839,"suspension bridge",0.285977,718,"pier",0.196549,0,0.116058,25264,101981,0x1be01aad,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_31954.JPEG","transient-SEFI-col","input_tensor",1,718,"pier",718,"pier",0.587355,644,"matchstick",0.305200,818,"spotlight, spot",0.237690,718,"pier",0.087441,0,0.282155,25264,101368,0x1be01183,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_4981.JPEG","transient-SEFI-col","input_tensor",1,718,"pier",821,"steel arch bridge",0.358216,718,"pier",0.321719,821,"steel arch bridge",0.195132,628,"liner, ocean liner",0.151969,1,0.036497,25264,101288,0x1be0196f,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n03933933/n03933933_90.JPEG","transient-SEFI-col","input_tensor",1,718,"pier",821,"steel arch bridge",0.644463,821,"steel arch bridge",0.934767,718,"pier",0.052736,839,"suspension bridge",0.004905,0,-0.290304,25264,101593,0x1be01e6d,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04311004/n04311004_1647.JPEG","transient-SEFI-col","input_tensor",1,821,"steel arch bridge",821,"steel arch bridge",0.871478,821,"steel arch bridge",0.932764,718,"pier",0.046440,839,"suspension bridge",0.015077,1,-0.061286,25264,101206,0x1be01a8b,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04311004/n04311004_2766.JPEG","transient-SEFI-col","input_tensor",1,821,"steel arch bridge",821,"steel arch bridge",0.943891,821,"steel arch bridge",0.746908,718,"pier",0.188848,839,"suspension bridge",0.042138,1,0.196982,25280,101817,0x1be005c2,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n04311004/n04311004_3501.JPEG","transient-SEFI-col","input_tensor",1,821,"steel arch bridge",821,"steel arch bridge",0.955011,821,"steel arch bridge",0.204952,807,"solar dish, solar collector, solar furnace",0.124310,727,"planetarium",0.109703,1,0.750059,25288,101229,0x1be002f9,"weights,input_tensor,output(instructions excluded)",25128,152,8,0
"n04311004/n04311004_3797.JPEG","transient-SEFI-col","input_tensor",1,821,"steel arch bridge",698,"palace",0.295567,698,"palace",0.676559,663,"monastery",0.219647,538,"dome",0.018030,0,-0.380992,25264,101408,0x1be0185d,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04311004/n04311004_6632.JPEG","transient-SEFI-col","input_tensor",1,821,"steel arch bridge",718,"pier",0.399635,839,"suspension bridge",0.326243,821,"steel arch bridge",0.326243,718,"pier",0.326243,0,0.073392,25280,101606,0x1be0094a,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n04355933/n04355933_13231.JPEG","transient-SEFI-col","input_tensor",1,836,"sunglass",836,"sunglass",0.303880,836,"sunglass",0.529590,837,"sunglasses, dark glasses, shades",0.118168,971,"bubble",0.071672,1,-0.225711,25280,101602,0x1be007b8,"weights,input_tensor(instructions excluded)",25128,152,0,0
"n04355933/n04355933_14508.JPEG","transient-SEFI-col","input_tensor",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.434983,837,"sunglasses, dark glasses, shades",0.335943,836,"sunglass",0.203760,785,"seat belt, seatbelt",0.084940,0,0.099040,25264,101335,0x1be0168a,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04355933/n04355933_1754.JPEG","transient-SEFI-col","input_tensor",1,836,"sunglass",836,"sunglass",0.300387,836,"sunglass",0.378223,837,"sunglasses, dark glasses, shades",0.378223,433,"bathing cap, swimming cap",0.031046,1,-0.077836,25264,101543,0x1be01e4c,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04355933/n04355933_2717.JPEG","transient-SEFI-col","input_tensor",1,836,"sunglass",837,"sunglasses, dark glasses, shades",0.598911,836,"sunglass",0.595916,837,"sunglasses, dark glasses, shades",0.219225,865,"toyshop",0.015881,1,0.002996,25264,101953,0x1be01f7f,"weights,input_tensor(instructions excluded)",25120,144,0,0
"n04355933/n04355933_3450.JPEG","transient-SEFI-col","input_tensor",1,836,"sunglass",655,"miniskirt, mini",0.234825,828,"strainer",0.378999,700,"paper towel",0.295164,949,"strawberry",0.260482,0,-0.144173,25264,101693,0x1be01084,"weights,input_tensor(instructions excluded)",25120,144,0,0
